Waktu Update,Ticker,Broksum,Kategori,Valuasi,PER (x),PBV (x),Open,High,Low,Harga (Rp),Harga MA20,Support,Resistance,Change (%),Volume,Vol Breakout,RSI (14D),Momentum,MA Signal,MA Cross,MACD,"Trend MA (5,20,50)",Status Bandar,OBV Trend,Status Gap,Tekanan Bandar,Status BB,Risiko,Pola Candle,Posisi Entry,Likuiditas,Posisi VWAP,Kekuatan A/D,Kelas Transaksi,RVOL (Anomali Vol),Fase Siklus Bandar,Karakter Gorengan,Sinyal Cuci Barang,Streak Harian,Auto Trading Plan,Status Open,Risk/Reward Ratio,Status Stochastic,Status Sentimen,Kondisi Supply,Status Fibonacci,Total Score,Rekomendasi,Signal Quant,Score Quant,Alasan Sinyal,Status Akuisisi,Terakhir Update,Prediksi Machine Learning
13:41,MNCN,Token Mati (Perlu Update),Mid Cap (Lapis 2),Undervalued (Murah),2.3003762,0.123750225,202.0,214.0,199.0,208.0,202,198,214,2.9702970297029703,87740300,Tembus MA20,56,Positif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Squeeze,Rendah,Normal,Area Tengah,> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Anomali Tinggi (150-300%),Accumulation (Kumpul Barang),Normal,Normal,Naik 1 Hari Beruntun,TP: 216 | CL: 202,Normal,Tidak Ideal (< 1:1),Netral / Sideways,Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 61.8% (Golden Ratio),7,BELI,HOLD / NEUTRAL,0.0,MA20 di bawah MA50 (Downtrend) | RSI Mendekati Jenuh Beli (56.0) | Harga di atas VWAP Intraday | Volatilitas Bollinger Squeeze (Siap Meledak) | Volume Lonjak 2.0x MA20,TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,MPMX,Token Mati (Perlu Update),Mid Cap (Lapis 2),Undervalued (Murah),8.859687,0.8235233,1055.0,1060.0,1045.0,1045.0,1021,995,1060,-0.9478672985781991,1169100,Normal,68,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Dominan Jual (Guyur),Squeeze,Rendah,Normal,Area Tengah,> 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Up (Fase Pesta),Normal,Normal,Turun 1 Hari Beruntun,TP: 1061 | CL: 1034,Normal,Tidak Ideal (< 1:1),Death Cross (Awal Bearish),Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 23.6%,5,WAIT & SEE,BUY,2.0,MA20 di atas MA50 (Uptrend) | RSI Mendekati Jenuh Beli (68.0) | Volatilitas Bollinger Squeeze (Siap Meledak),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,MPPA,Transaksi Sepi (Skip Broksum),Mid Cap (Lapis 2),Fair Value (Wajar),0.0,-14.568159,42.0,42.0,42.0,42.0,45,42,50,0.0,6587900,Normal,34,Negatif,Downtrend,Bearish,Strong Bearish,Strong Downtrend (5<20<50),Normal,Distribusi (Turun),Normal,Tidak Ada Transaksi,Normal,Tinggi,Doji (Ragu-ragu),Dekat Support (Low Risk),< 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Normal (50-150%),Mark-Down (Fase Runtuh),Solid (Jarang Dibanting),Normal,Sideways / Stagnan,TP: 43 | CL: 41,Normal,Di Area Support,Oversold (Jenuh Jual - Peluang),Netral / Sepi Berita,Normal / Sedang Transisi,Golden Rebound Fibo 78.6% 🎯,0,WAIT & SEE,SELL,-2.0,MA20 di bawah MA50 (Downtrend) | RSI Rebound Area Murah (34.0) | Harga di bawah VWAP Intraday,TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,MRAT,Transaksi Sepi (Skip Broksum),Small Cap (Lapis 3),Overvalued (Mahal),51.53538,0.2858186,386.0,388.0,380.0,386.0,412,370,550,0.0,135300,Normal,25,Negatif,Downtrend,Bearish,Strong Bearish,Strong Downtrend (5<20<50),Normal,Distribusi (Turun),Normal,Dominan Beli (Hajar Kanan),Bottom Rebound,Sedang,Doji (Ragu-ragu),Area Tengah,< 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Down (Fase Runtuh),Spesialis Tiang Jemuran (Banting Pucuk),Jarum Bawah (Sinyal Pantulan Kuat),Sideways / Stagnan,TP: 401 | CL: 375,Normal,Sangat Menarik (> 1:3),Golden Cross (Awal Bullish),Netral / Sepi Berita,Normal / Sedang Transisi,Mendekati Fibo Bottom / 100%,1,WAIT & SEE,HOLD / NEUTRAL,-0.5,MA20 di bawah MA50 (Downtrend) | RSI Oversold Kuat (25.0) | Harga di bawah VWAP Intraday,TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,MSKY,Token Mati (Perlu Update),Small Cap (Lapis 3),Fair Value (Wajar),0.0,1.1546206,67.0,85.0,66.0,83.0,66,59,85,25.757575757575758,306422700,Tembus MA20,73,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Akumulasi Kuat,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Breakout Upper,Tinggi,Marubozu (Strong Bullish),Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Ledakan Ekstrem (> 300%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 1 Hari Beruntun,TP: 90 | CL: 78,Normal,Tidak Ideal (< 1:1),Netral / Sideways,Netral / Sepi Berita,Normal / Sedang Transisi,Mengambang (Jauh dari Fibo),9,BELI,HOLD / NEUTRAL,0.6,MA20 di atas MA50 (Uptrend) | RSI Overbought Pucuk (73.0) | Harga di atas VWAP Intraday | Volume Lonjak 12.3x MA20,TIDAK ADA,2026-09-10 13:41:26,⚠️ Anomali (Sudah Terbang)
13:41,MTDL,Token Mati (Perlu Update),Mid Cap (Lapis 2),Undervalued (Murah),7.6448107,1.3598753,520.0,525.0,515.0,520.0,512,500,525,0.0,2998600,Tembus MA20,57,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Squeeze,Rendah,Doji (Ragu-ragu),Area Tengah,> 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Sideways / Stagnan,TP: 535 | CL: 510,Normal,Tidak Ideal (< 1:1),Death Cross (Awal Bearish),Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 23.6%,6,WAIT & SEE,BUY,2.0,MA20 di atas MA50 (Uptrend) | RSI Mendekati Jenuh Beli (57.0) | Volatilitas Bollinger Squeeze (Siap Meledak),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,MTLA,Transaksi Sepi (Skip Broksum),Mid Cap (Lapis 2),Undervalued (Murah),11.074652,0.7408566,520.0,540.0,520.0,540.0,521,505,540,1.8867924528301887,3300,Normal,60,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Dominan Beli (Hajar Kanan),Squeeze,Rendah,Marubozu (Strong Bullish),Area Tengah,< 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Up (Fase Pesta),Normal,Normal,Naik 1 Hari Beruntun,TP: 557 | CL: 528,Open = Low (Bullish Kuat),Tidak Ideal (< 1:1),Netral / Sideways,Netral / Sepi Berita,Supply Kering (Siap Pump) 🏜️,Mendekati Fibo 61.8% (Golden Ratio),6,WAIT & SEE,STRONG BUY,3.0,MA20 di atas MA50 (Uptrend) | RSI Mendekati Jenuh Beli (60.0) | Harga di atas VWAP Intraday | Volatilitas Bollinger Squeeze (Siap Meledak),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,MYOH,Transaksi Sepi (Skip Broksum),Mid Cap (Lapis 2),Overvalued (Mahal),10.00348,14556.961,1145.0,1150.0,1135.0,1150.0,1127,1015,1250,0.43668122270742354,11900,Normal,61,Positif,Uptrend,Bullish,Bearish MACD,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Dominan Beli (Hajar Kanan),Normal,Sedang,Normal,Rawan Pucuk (High Risk),< 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 1 Hari Beruntun,TP: 1225 | CL: 1099,Normal,Tidak Ideal (< 1:1),Golden Cross (Awal Bullish),Netral / Sepi Berita,Supply Kering (Siap Pump) 🏜️,Mendekati Fibo 50.0%,5,WAIT & SEE,HOLD / NEUTRAL,1.0,MA20 di atas MA50 (Uptrend) | RSI Mendekati Jenuh Beli (61.0),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,MYOR,Token Mati (Perlu Update),Big Cap (Lapis 1),Fair Value (Wajar),9.940034,1.8491035,1520.0,1535.0,1510.0,1525.0,1599,1510,1695,0.0,9733100,Normal,32,Negatif,Downtrend,Bearish,Strong Bearish,Strong Downtrend (5<20<50),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Normal,Dekat Support (Low Risk),> 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Ritel Aktif (5M - 50M),Sepi (< 50%),Mark-Down (Fase Runtuh),Normal,Normal,Sideways / Stagnan,TP: 1580 | CL: 1488,Normal,Sangat Menarik (> 1:3),Oversold (Jenuh Jual - Peluang),Netral / Sepi Berita,Normal / Sedang Transisi,Golden Rebound Fibo Bottom / 100% 🎯,0,WAIT & SEE,SELL,-2.0,MA20 di bawah MA50 (Downtrend) | RSI Rebound Area Murah (32.0) | Harga di bawah VWAP Intraday,TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,NELY,Transaksi Sepi (Skip Broksum),Small Cap (Lapis 3),Undervalued (Murah),7.5349836,0.5636964,212.0,212.0,208.0,210.0,207,195,228,-0.9433962264150944,298100,Normal,54,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Normal,Area Tengah,< 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Up (Fase Pesta),Normal,Normal,Turun 1 Hari Beruntun,TP: 222 | CL: 201,Open = High (Tekanan Jual),Menengah (1:1),Netral / Sideways,Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 38.2%,4,WAIT & SEE,BUY,1.5,MA20 di atas MA50 (Uptrend),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,NIKL,Token Mati (Perlu Update),Small Cap (Lapis 3),Overvalued (Mahal),18.853104,10909.091,250.0,254.0,236.0,240.0,207,187,256,-5.511811023622047,18637100,Tembus MA20,67,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Turun 1 Hari Beruntun,TP: 259 | CL: 226,Normal,Tidak Ideal (< 1:1),Death Cross (Awal Bearish),Netral / Sepi Berita,Supply Banjir (Distribusi) 🌊,Dekat Support Fibo 23.6%,6,WAIT & SEE,BUY,2.0,MA20 di atas MA50 (Uptrend) | RSI Mendekati Jenuh Beli (67.0) | Harga di atas VWAP Intraday,TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,NIRO,Token Mati (Perlu Update),Mid Cap (Lapis 2),Fair Value (Wajar),0.0,2.5617542,177.0,236.0,171.0,192.0,165,150,236,9.090909090909092,14611900,Tembus MA20,72,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Akumulasi Kuat,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Breakout Upper,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Ledakan Ekstrem (> 300%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 1 Hari Beruntun,TP: 219 | CL: 174,Normal,Menengah (1:1),Golden Cross (Awal Bullish),Netral / Sepi Berita,Normal / Sedang Transisi,Mendekati Fibo 50.0%,8,BELI,SELL,-1.8,MA20 di atas MA50 (Uptrend) | RSI Overbought Pucuk (72.0) | Harga di bawah VWAP Intraday | Volume Lonjak 10.1x MA20,TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,NISP,Token Mati (Perlu Update),Big Cap (Lapis 1),Undervalued (Murah),5.647607,0.6644745,1260.0,1290.0,1260.0,1285.0,1254,1235,1290,1.984126984126984,3888600,Normal,67,Positif,Uptrend,Golden Cross,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Squeeze,Rendah,Marubozu (Strong Bullish),Area Tengah,> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Naik 3 Hari Beruntun,TP: 1311 | CL: 1267,Open = Low (Bullish Kuat),Tidak Ideal (< 1:1),Netral / Sideways,Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 23.6%,7,BELI,STRONG BUY,3.0,MA20 di atas MA50 (Uptrend) | RSI Mendekati Jenuh Beli (67.0) | Harga di atas VWAP Intraday | Volatilitas Bollinger Squeeze (Siap Meledak),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,NOBU,Transaksi Sepi (Skip Broksum),Mid Cap (Lapis 2),Undervalued (Murah),6.8754773,0.9071163,535.0,545.0,530.0,540.0,514,486,565,0.9345794392523363,975300,Normal,65,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Normal,Rawan Pucuk (High Risk),< 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Up (Fase Pesta),Normal,Normal,Naik 1 Hari Beruntun,TP: 569 | CL: 520,Normal,Tidak Ideal (< 1:1),Death Cross (Awal Bearish),Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 23.6%,6,WAIT & SEE,HOLD / NEUTRAL,1.0,MA20 di atas MA50 (Uptrend) | RSI Mendekati Jenuh Beli (65.0),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,NRCA,Token Mati (Perlu Update),Mid Cap (Lapis 2),Undervalued (Murah),7.3395686,1.0372549,560.0,570.0,550.0,565.0,567,505,620,1.8018018018018018,3039600,Normal,54,Positif,Downtrend,Death Cross,Bearish MACD,Konsolidasi / Transisi,Normal,Distribusi (Turun),Normal,Dominan Beli (Hajar Kanan),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Distribution (Fase Jualan),Normal,Normal,Naik 1 Hari Beruntun,TP: 609 | CL: 535,Normal,Tidak Ideal (< 1:1),Netral / Sideways,Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 23.6%,3,WAIT & SEE,BUY,1.5,MA20 di atas MA50 (Uptrend),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,OKAS,Transaksi Sepi (Skip Broksum),Small Cap (Lapis 3),Overvalued (Mahal),0.0,17285.713,122.0,122.0,120.0,121.0,121,114,143,0.0,2220900,Normal,58,Negatif,Downtrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Normal,Area Tengah,< 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Distribution (Fase Jualan),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Sideways / Stagnan,TP: 129 | CL: 115,Open = High (Tekanan Jual),Sangat Menarik (> 1:3),Golden Cross (Awal Bullish),Netral / Sepi Berita,Normal / Sedang Transisi,Mendekati Fibo 50.0%,2,WAIT & SEE,HOLD / NEUTRAL,0.0,MA20 di atas MA50 (Uptrend) | RSI Mendekati Jenuh Beli (58.0) | Harga di bawah VWAP Intraday,TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,OMRE,Transaksi Sepi (Skip Broksum),Mid Cap (Lapis 2),Fair Value (Wajar),0.0,0.90933055,1050.0,1050.0,965.0,990.0,979,900,1100,-4.3478260869565215,8800,Normal,49,Negatif,Uptrend,Bullish,Bullish MACD,Awal Reversal (5>20),Normal,Distribusi (Turun),Normal,Dominan Jual (Guyur),Normal,Sedang,Normal,Rawan Pucuk (High Risk),< 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Accumulation (Kumpul Barang),Normal,Normal,Turun 2 Hari Beruntun,TP: 1081 | CL: 928,Open = High (Tekanan Jual),Menengah (1:1),Netral / Sideways,Netral / Sepi Berita,Supply Banjir (Distribusi) 🌊,Mendekati Fibo 78.6%,3,WAIT & SEE,SELL,-2.5,MA20 di bawah MA50 (Downtrend) | Harga di bawah VWAP Intraday,TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,PADI,Token Mati (Perlu Update),Small Cap (Lapis 3),Overvalued (Mahal),0.0,5.776173,72.0,74.0,71.0,72.0,72,67,82,0.0,135055100,Normal,50,Negatif,Downtrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Doji (Ragu-ragu),Area Tengah,> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Ritel Aktif (5M - 50M),Normal (50-150%),Sideways,Normal,Normal,Sideways / Stagnan,TP: 78 | CL: 67,Normal,Ideal (1:2),Netral / Sideways,Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 50.0%,1,WAIT & SEE,SELL,-1.5,MA20 di bawah MA50 (Downtrend),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,PALM,Transaksi Sepi (Skip Broksum),Mid Cap (Lapis 2),Undervalued (Murah),8.347434,0.9299461,294.0,298.0,294.0,296.0,292,282,302,-0.6711409395973155,52000,Normal,52,Negatif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Squeeze,Rendah,Normal,Area Tengah,< 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Sepi (< 50%),Accumulation (Kumpul Barang),Normal,Normal,Turun 1 Hari Beruntun,TP: 306 | CL: 289,Open = Low (Bullish Kuat),Tidak Ideal (< 1:1),Death Cross (Awal Bearish),Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 61.8% (Golden Ratio),5,WAIT & SEE,HOLD / NEUTRAL,0.5,MA20 di bawah MA50 (Downtrend) | Harga di atas VWAP Intraday | Volatilitas Bollinger Squeeze (Siap Meledak),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,PANR,Transaksi Sepi (Skip Broksum),Small Cap (Lapis 3),Fair Value (Wajar),0.0,0.64002115,430.0,434.0,424.0,426.0,426,412,448,-0.46728971962616817,20700,Normal,51,Negatif,Downtrend,Bullish,Bearish MACD,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Dominan Jual (Guyur),Squeeze,Rendah,Normal,Area Tengah,< 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Distribution (Fase Jualan),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Turun 2 Hari Beruntun,TP: 443 | CL: 414,Normal,Ideal (1:2),Netral / Sideways,Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 50.0%,2,WAIT & SEE,BUY,1.5,MA20 di atas MA50 (Uptrend) | Harga di bawah VWAP Intraday | Volatilitas Bollinger Squeeze (Siap Meledak),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,PANS,Transaksi Sepi (Skip Broksum),Mid Cap (Lapis 2),Undervalued (Murah),6.891842,0.8373626,1670.0,1675.0,1660.0,1665.0,1587,1515,1675,0.0,86300,Normal,79,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Normal,Area Tengah,< 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Up (Fase Pesta),Solid (Jarang Dibanting),Normal,Sideways / Stagnan,TP: 1693 | CL: 1646,Normal,Tidak Ideal (< 1:1),Overbought (Jenuh Beli - Rawan),Netral / Sepi Berita,Normal / Sedang Transisi,Mendekati Fibo 23.6%,5,WAIT & SEE,HOLD / NEUTRAL,0.5,MA20 di atas MA50 (Uptrend) | RSI Overbought Pucuk (79.0) | Harga di atas VWAP Intraday,TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,PBRX,Transaksi Sepi (Skip Broksum),Small Cap (Lapis 3),Overvalued (Mahal),0.0,9000.0,27.0,28.0,27.0,27.0,26,26,28,-3.571428571428571,2523100,Normal,51,Negatif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Akumulasi (Naik),Gap Down (-3.6%),Dominan Jual (Guyur),Normal,Sedang,Doji (Ragu-ragu),Area Tengah,< 1 Miliar,Di Bawah VWAP (Lemah),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Sepi (< 50%),Accumulation (Kumpul Barang),Normal,Normal,Turun 1 Hari Beruntun,TP: 27 | CL: 26,Normal,Menengah (1:1),Netral / Sideways,Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 61.8% (Golden Ratio),5,WAIT & SEE,SELL,-2.5,MA20 di bawah MA50 (Downtrend) | Harga di bawah VWAP Intraday,TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,PDES,Transaksi Sepi (Skip Broksum),Small Cap (Lapis 3),Fair Value (Wajar),0.0,2.5213523,386.0,388.0,370.0,382.0,386,356,422,-0.5208333333333333,907000,Tembus MA20,45,Negatif,Downtrend,Bearish,Bullish MACD,Strong Downtrend (5<20<50),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Normal,Area Tengah,< 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Normal (50-150%),Mark-Down (Fase Runtuh),Solid (Jarang Dibanting),Jarum Bawah (Sinyal Pantulan Kuat),Turun 1 Hari Beruntun,TP: 413 | CL: 361,Normal,Ideal (1:2),Netral / Sideways,Netral / Sepi Berita,Normal / Sedang Transisi,Mengambang (Jauh dari Fibo),2,WAIT & SEE,SELL,-1.8,MA20 di bawah MA50 (Downtrend) | Volume Lonjak 1.9x MA20,TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,PEGE,Transaksi Sepi (Skip Broksum),Small Cap (Lapis 3),Fair Value (Wajar),0.0,2.6963682,133.0,134.0,129.0,131.0,118,99,139,-1.5037593984962405,7043300,Normal,68,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Normal,Rawan Pucuk (High Risk),< 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Turun 1 Hari Beruntun,TP: 143 | CL: 122,Normal,Tidak Ideal (< 1:1),Death Cross (Awal Bearish),Netral / Sepi Berita,Normal / Sedang Transisi,Mendekati Fibo 50.0%,5,WAIT & SEE,HOLD / NEUTRAL,1.0,MA20 di atas MA50 (Uptrend) | RSI Mendekati Jenuh Beli (68.0),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,PGAS,Token Mati (Perlu Update),Big Cap (Lapis 1),Overvalued (Mahal),8.628006,13034.188,1545.0,1555.0,1525.0,1530.0,1524,1470,1570,-0.9708737864077669,19077700,Normal,52,Negatif,Uptrend,Bullish,Bearish MACD,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Dominan Jual (Guyur),Squeeze,Rendah,Normal,Area Tengah,> 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Turun 1 Hari Beruntun,TP: 1576 | CL: 1499,Normal,Tidak Ideal (< 1:1),Netral / Sideways,Netral / Sepi Berita,Normal / Sedang Transisi,Dekat Support Fibo 38.2%,4,WAIT & SEE,BUY,2.5,MA20 di atas MA50 (Uptrend) | Volatilitas Bollinger Squeeze (Siap Meledak),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
13:41,PGLI,Transaksi Sepi (Skip Broksum),Small Cap (Lapis 3),Overvalued (Mahal),0.0,7.8139534,210.0,210.0,202.0,210.0,210,200,238,0.9615384615384616,76800,Normal,52,Positif,Downtrend,Bullish,Bearish MACD,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Squeeze,Rendah,Doji (Ragu-ragu),Area Tengah,< 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Distribution (Fase Jualan),Spesialis Tiang Jemuran (Banting Pucuk),Jarum Bawah (Sinyal Pantulan Kuat),Naik 1 Hari Beruntun,TP: 229 | CL: 196,Normal,Ideal (1:2),Netral / Sideways,Netral / Sepi Berita,Normal / Sedang Transisi,Mendekati Fibo 50.0%,5,WAIT & SEE,BUY,1.5,MA20 di atas MA50 (Uptrend) | Harga di bawah VWAP Intraday | Volatilitas Bollinger Squeeze (Siap Meledak),TIDAK ADA,2026-09-10 13:41:26,Biasa / Mengikuti Pasar
